label,text,description_length,word_count,preprocessed_text,Label_encoded
Common Cold,"I can't stop sneezing, and I'm exhausted and sick. My throat is really uncomfortable, and there is a lot of junk in my nose and throat. My neck is also swollen and puffy.",170,33,stop sneezing exhausted sick throat uncomfortable junk nose throat neck swollen puffy,5
Common Cold,"I keep sneezing, and I'm miserable and exhausted. I have a lot of gunky things in my nose and throat, and my throat is really hurting. My neck also feels puffy and swollen.",172,33,keep sneezing miserable exhausted gunky thing nose throat throat hurting neck feel puffy swollen,5
Common Cold,I've been feeling really exhausted and sick to my stomach. I've had a really bad cough and my throat has hurt a lot. I've experienced substantial sinus pressure and a congested nose. I'm really unpleasant and worn out.,218,38,exhausted sick stomach bad cough throat hurt experienced substantial sinus pressure congested nose unpleasant worn,5
Common Cold,I've been sneezing a lot and feeling really tired and sick. There's also a lot of gross stuff coming out of my nose and my throat feels really scratchy. And my neck feels swollen too.,183,35,sneezing tired sick gross stuff coming nose throat feel scratchy neck feel swollen,5
Common Cold,"I've been wheezing a lot and am generally feeling sick and exhausted. My throat feels really scratchy, and a lot of gross stuff is flowing out of my nose. My neck also feels bloated.",182,34,wheezing generally sick exhausted throat feel scratchy gross stuff flowing nose neck feel bloated,5
Common Cold,"My sinuses feel incredibly congested, and my eyes are continuously red. I just constantly feel drained and exhausted. In addition, I have a lot of uncomfortable phlegm in my throat. My lymph nodes feel bloated, and breathing has been challenging.",246,40,sinus incredibly congested eye continuously red constantly drained exhausted addition uncomfortable phlegm throat lymph node bloated breathing challenging,5
Common Cold,My eyes have been really red and my sinuses feel congested. I just don't have any energy and my throat has been really itchy. I've also noticed my lymph nodes are swollen and I've been coughing up a lot of phlegm.,213,41,eye red sinus congested energy throat itchy noticed lymph node swollen coughing phlegm,5
Common Cold,"My sinuses feel stuffy, and my eyes have been quite red. I simply lack energy, and my throat has been really scratchy. Along with the swelling in my lymph nodes, I've also been coughing up a lot of phlegm.",205,39,sinus stuffy eye red simply lack energy throat scratchy along swelling lymph node coughing phlegm,5
Common Cold,"My eyes are always red and itchy, and my nose feels all stuffy and congested. I just feel kind of sick and tired all the time, and I keep coughing up all this gunk. My throat feels sore and scratchy, and I've noticed that the bumps on my neck are bigger than usual",264,53,eye always red itchy nose feel stuffy congested kind sick tired keep coughing gunk throat feel sore scratchy noticed bump neck bigger usual,5
Common Cold,"My nose always feels stuffy and congested, and my eyes are always red and itching. I have a feeling of being unwell and fatigued, and I keep hacking up this gunk. I have a scratchy, irritated throat, and I've seen that my neck's bumps are larger than usual.",257,48,nose always feel stuffy congested eye always red itching unwell fatigued keep hacking gunk scratchy irritated throat seen neck bump usual,5
Common Cold,"I keep sneezing, and my eyes don't quit dripping. It's incredibly difficult for me to breathe because it feels like there is something trapped in my throat. I often feel exhausted, and lately, I've had a lot of phlegm. Moreover, my lymph nodes are enlarged.",257,45,keep sneezing eye quit dripping incredibly difficult breathe feel something trapped throat often exhausted lately phlegm moreover lymph node enlarged,5
Common Cold,My eyes are red and watery all the time. I've also had this pressure in my sinuses that won't go away. I'm always feeling tired and I've been having a lot of trouble breathing. I've also had a lot of gunk in my throat and my lymph nodes are swollen.,249,50,eye red watery pressure sinus go away always tired trouble breathing gunk throat lymph node swollen,5
Common Cold,"My eyes are constantly red and runny. A persistent tightness in my sinuses has also been bothering me. I've been having a lot of difficulties breathing and constantly feel fatigued. In addition, I have a lot of throat mucus and inflamed lymph nodes.",249,43,eye constantly red runny persistent tightness sinus bothering difficulty breathing constantly fatigued addition throat mucus inflamed lymph node,5
